wl,n,k
0.628100952,2.04045,0.005295
0.6296903079999999,2.03999,0.0052049999999999996
0.631279602,2.039534,0.005117
0.632868835,2.039081,0.005029
0.634458069,2.0386319999999998,0.004942
0.636047241,2.0381869999999997,0.004857
0.637636353,2.037745,0.004772
0.639225464,2.0373069999999998,0.004688
0.6408145749999999,2.036873,0.004605
0.642403625,2.0364419999999996,0.004523
0.643992615,2.0360139999999998,0.004442
0.645581604,2.03559,0.0043619999999999996
0.647170532,2.03517,0.0042829999999999995
0.648759399,2.034753,0.004204
0.6503482669999999,2.0343400000000003,0.0041259999999999995
0.651937134,2.03393,0.00405
0.653525879,2.0335240000000003,0.003973
0.6551146240000001,2.033121,0.0038979999999999996
0.656703308,2.032721,0.0038229999999999996
0.6582919919999999,2.032325,0.003749
0.6598806150000001,2.031932,0.003676
0.661469177,2.031542,0.0036030000000000003
0.663057739,2.031156,0.0035310000000000003
0.66464624,2.0307720000000002,0.0034590000000000003
0.666234741,2.030393,0.0033880000000000004
0.66782312,2.030016,0.0033179999999999998
0.6694114990000001,2.029642,0.0032479999999999996
0.670999878,2.029271,0.0031780000000000003
0.6725881349999999,2.0289040000000003,0.003109
0.674176392,2.028539,0.003041
0.675764587,2.028178,0.002973
0.677352783,2.027819,0.002905
0.678940918,2.027464,0.002838
0.680528992,2.027111,0.002771
0.682117065,2.026761,0.002704
0.683705017,2.026414,0.0026379999999999997
0.685292969,2.0260689999999997,0.002572
0.68688092,2.025728,0.002507
0.68846875,2.025389,0.002442
0.6900565190000001,2.0250529999999998,0.0023769999999999998
0.6916443480000001,2.0247189999999997,0.0023120000000000003
0.6932320559999999,2.0243889999999998,0.002248
0.694819702,2.02406,0.002184
0.6964073490000001,2.023735,0.00212
0.6979949339999999,2.023412,0.0020559999999999997
0.699582458,2.023091,0.001993
0.701169983,2.022773,0.001929
0.702757446,2.022457,0.001866
0.704344849,2.0221430000000002,0.0018030000000000001
0.705932129,2.021832,0.001741
0.707519409,2.0215229999999997,0.001678
0.709106689,2.021217,0.001616
0.710693909,2.020913,0.001553
0.712281067,2.020611,0.001491
0.713868103,2.020311,0.001429
0.7154552,2.0200139999999998,0.001367
0.717042175,2.019718,0.0013050000000000002
0.718629089,2.019425,0.001243
0.720216003,2.019134,0.001182
0.7218028559999999,2.0188450000000002,0.00112
0.723389648,2.018557,0.001058
0.724976379,2.018272,0.000997
0.72656311,2.017989,0.000935
0.728149719,2.0177080000000003,0.0008730000000000001
0.729736267,2.0174279999999998,0.0008119999999999999
0.731322815,2.0171509999999997,0.00075
0.7329093019999999,2.016875,0.0006889999999999999
0.734495728,2.0166009999999996,0.000627
0.736082092,2.0163290000000003,0.000566
0.737668335,2.016058,0.000504
0.739254639,2.01579,0.000443
0.74084082,2.0155220000000003,0.000381
0.7424269410000001,2.015257,0.00032
0.744013062,2.014993,0.000258
0.74559906,2.0147310000000003,0.000196
0.747185059,2.01447,0.000134
0.748770996,2.014211,7.2e-05
0.750356812,2.013953,1.1e-05
0.751942688,2.013696,0.0
0.753528442,2.013442,0.0
0.755114136,2.013188,0.0
0.756699707,2.012936,0.0
0.758285278,2.012684,0.0
0.7598707889999999,2.012434,0.0
0.761456238,2.0121860000000003,0.0
0.7630416259999999,2.0119380000000002,0.0
0.7646270139999999,2.011692,0.0
0.76621228,2.011446,0.0
0.7677974849999999,2.011202,0.0
0.769382629,2.010958,0.0
0.770967712,2.010716,0.0
0.772552734,2.0104740000000003,0.0
0.774137695,2.0102330000000004,0.0
0.7757225950000001,2.009994,0.0
0.7773074950000001,2.0097549999999997,0.0
0.7788922119999999,2.0095169999999998,0.0
0.780476929,2.00928,0.0
0.7820616459999999,2.009044,0.0
0.783646179,2.008808,0.0
0.785230713,2.0085740000000003,0.0
0.786815186,2.00834,0.0
0.788399597,2.008107,0.0
0.789983948,2.007875,0.0
0.7915682370000001,2.007644,0.0
0.793152405,2.007413,0.0
0.7947365110000001,2.0071830000000004,0.0
0.796320618,2.006954,0.0
0.7979046630000001,2.006726,0.0
0.7994885860000001,2.0064990000000003,0.0
0.8010723879999999,2.006272,0.0
0.80265625,2.006046,0.0
0.80423999,2.00582,0.0
0.8058236080000001,2.0055959999999997,0.0
0.8074072269999999,2.005372,0.0
0.8089907839999999,2.0051490000000003,0.0
0.810574219,2.0049259999999998,0.0
0.812157593,2.0047040000000003,0.0
0.813740967,2.004483,0.0
0.8153242190000001,2.004263,0.0
0.8169073490000001,2.004044,0.0
0.81849054,2.003825,0.0
0.820073547,2.003607,0.0
0.821656555,2.003389,0.0
0.823239441,2.003172,0.0
0.824822266,2.002956,0.0
0.826404968,2.002741,0.0
0.8279876709999999,2.002526,0.0
0.829570313,2.002312,0.0
0.831152832,2.002098,0.0
0.8327353519999999,2.0018860000000003,0.0
0.834317688,2.001674,0.0
0.8359000240000001,2.001462,0.0
0.8374823,2.001252,0.0
0.839064453,2.001042,0.0
0.8406466060000001,2.000833,0.0
0.842228638,2.000624,0.0
0.843810547,2.000416,0.0
0.845392395,2.000209,0.0
0.846974243,2.000003,0.0
0.8485558470000001,1.999797,0.0
0.8501375119999999,1.9995919999999998,0.0
0.8517191159999999,1.9993880000000002,0.0
0.853300598,1.999184,0.0
0.8548820189999999,1.9989810000000001,0.0
0.8564633789999999,1.998779,0.0
0.858044617,1.998577,0.0
0.859625793,1.998377,0.0
0.861206848,1.998177,0.0
0.862787903,1.9979770000000001,0.0
0.864368835,1.9977790000000002,0.0
0.865949707,1.997581,0.0
0.8675304570000001,1.997384,0.0
0.869111145,1.9971869999999998,0.0
0.870691772,1.996991,0.0
0.8722723390000001,1.996796,0.0
0.8738527220000001,1.996602,0.0
0.875433228,1.996409,0.0
0.8770134890000001,1.996216,0.0
0.878593628,1.9960240000000002,0.0
0.880173828,1.9958330000000002,0.0
0.881753784,1.995642,0.0
0.883333801,1.995453,0.0
0.884913696,1.995264,0.0
0.886493469,1.9950759999999998,0.0
0.8880732419999999,1.994888,0.0
0.889652832,1.994702,0.0
0.8912323,1.994516,0.0
0.8928118289999999,1.994331,0.0
0.894391235,1.9941470000000001,0.0
0.89597052,1.9939630000000002,0.0
0.8975496829999999,1.993781,0.0
0.899128784,1.9935990000000001,0.0
0.9007078249999999,1.9934180000000001,0.0
0.9022868039999999,1.993238,0.0
0.903865601,1.9930580000000002,0.0
0.9054444580000001,1.99288,0.0
0.9070230710000001,1.992702,0.0
0.9086016849999999,1.992525,0.0
0.910180176,1.9923490000000001,0.0
0.9117586060000001,1.9921740000000001,0.0
0.913336914,1.992,0.0
0.9149151609999999,1.991827,0.0
0.9164933470000001,1.991654,0.0
0.9180714109999999,1.9914830000000001,0.0
0.9196492919999999,1.991312,0.0
0.921227234,1.9911419999999997,0.0
0.922804993,1.9909729999999999,0.0
0.9243826900000001,1.990806,0.0
0.925960327,1.990639,0.0
0.927537781,1.990473,0.0
0.929115234,1.9903080000000002,0.0
0.930692566,1.990144,0.0
0.9322698359999999,1.9899810000000002,0.0
0.933846985,1.9898189999999998,0.0
0.9354240109999999,1.9896580000000001,0.0
0.937000977,1.989498,0.0
0.93857782,1.989339,0.0
0.940154602,1.989181,0.0
0.9417312619999999,1.9890240000000001,0.0
0.943307922,1.9888689999999998,0.0
0.944884399,1.9887139999999999,0.0
0.946460754,1.9885599999999999,0.0
0.9480369869999999,1.9884080000000002,0.0
0.949613281,1.988256,0.0
0.951189331,1.9881060000000002,0.0
0.95276532,1.987957,0.0
0.954341309,1.987809,0.0
0.9559171140000001,1.9876610000000001,0.0
0.957492798,1.9875150000000001,0.0
0.959068359,1.98737,0.0
0.9606439210000001,1.987226,0.0
0.96221936,1.987084,0.0
0.963794617,1.9869419999999998,0.0
0.9653699339999999,1.9868009999999998,0.0
0.9669450070000001,1.986661,0.0
0.9685200199999999,1.986523,0.0
0.9700949099999999,1.9863849999999998,0.0
0.9716698,1.9862490000000002,0.0
0.973244507,1.986114,0.0
0.9748191529999999,1.9859790000000002,0.0
0.9763936769999999,1.985846,0.0
0.9779680789999998,1.985714,0.0
0.979542358,1.985583,0.0
0.981116577,1.985453,0.0
0.982690735,1.985324,0.0
0.9842647710000001,1.985196,0.0
0.985838684,1.985069,0.0
0.987412415,1.9849430000000001,0.0
0.9889861449999999,1.984818,0.0
0.9905597529999999,1.984694,0.0
0.992133179,1.9845709999999999,0.0
0.993706665,1.9844490000000001,0.0
0.995279907,1.984329,0.0
0.996853027,1.9842090000000001,0.0
0.998426147,1.9840900000000001,0.0
0.9999991460000001,1.983973,0.0
1.012878723,1.9830459999999999,0.0
1.016250183,1.9828150000000002,0.0
1.019622375,1.9825869999999999,0.0
1.0229952390000001,1.982364,0.0
1.026368652,1.982146,0.0
1.02974292,1.981932,0.0
1.033117676,1.9817220000000002,0.0
1.0364932859999998,1.981516,0.0
1.039869385,1.981314,0.0
1.043246338,1.9811169999999998,0.0
1.046623779,1.980923,0.0
1.050001953,1.980734,0.0
1.0533808589999998,1.9805490000000001,0.0
1.056760498,1.9803680000000001,0.0
1.060140625,1.9801900000000001,0.0
1.0635214839999998,1.980017,0.0
1.066903076,1.9798470000000001,0.0
1.0702854,1.979682,0.0
1.0736682130000001,1.9795200000000002,0.0
1.077051758,1.9793619999999998,0.0
1.080436035,1.979208,0.0
1.083820923,1.979057,0.0
1.087206543,1.978911,0.0
1.090592773,1.978768,0.0
1.093979736,1.9786279999999998,0.0
1.0973673099999999,1.978492,0.0
1.100755615,1.97836,0.0
1.1041445310000002,1.978231,0.0
1.10753418,1.9781060000000001,0.0
1.110924438,1.977984,0.0
1.11431543,1.977866,0.0
1.1177070310000001,1.9777509999999998,0.0
1.121099365,1.97764,0.0
1.12449231,1.977532,0.0
1.127885986,1.977427,0.0
1.131280273,1.977326,0.0
1.134675293,1.977228,0.0
1.138070923,1.9771330000000003,0.0
1.141467285,1.9770419999999997,0.0
1.1448642580000001,1.976954,0.0
1.1482619630000002,1.9768689999999998,0.0
1.1516602779999998,1.9767869999999998,0.0
1.1550593260000002,1.976709,0.0
1.158458984,1.976634,0.0
1.1618592529999998,1.976562,0.0
1.165260376,1.976493,0.0
1.168661987,1.9764279999999999,0.0
1.172064453,1.976366,0.0
1.175467529,1.976307,0.0
1.178871216,1.9762509999999998,0.0
1.1822756349999999,1.9761990000000003,0.0
1.185680664,1.97615,0.0
1.189086304,1.976104,0.0
1.192492798,1.976061,0.0
1.19589978,1.9760220000000002,0.0
1.1993076169999999,1.975986,0.0
1.2027160639999999,1.975955,0.0
1.2061251220000002,1.9759259999999998,0.0
1.2095349119999999,1.975901,0.0
1.212945313,1.9758799999999999,0.0
1.216356445,1.9758630000000001,0.0
1.219768188,1.9758490000000002,0.0
1.223180664,1.975839,0.0
1.22659375,1.975832,0.0
1.230007568,1.975829,0.0
1.2334219970000002,1.97583,0.0
1.236837158,1.975834,0.0
1.24025293,1.975841,0.0
1.2436694339999999,1.975852,0.0
1.247086548,1.975866,0.0
1.2505043949999999,1.9758830000000003,0.0
1.2539228519999999,1.975904,0.0
1.257342041,1.975927,0.0
1.260761841,1.975954,0.0
1.2641823730000001,1.975984,0.0
1.267603516,1.976017,0.0
1.2710253910000002,1.9760529999999998,0.0
1.274447998,1.976091,0.0
1.2778710939999998,1.9761330000000001,0.0
1.281294922,1.976177,0.0
1.284719482,1.9762240000000002,0.0
1.288144775,1.976273,0.0
1.291570557,1.976325,0.0
1.294997192,1.97638,0.0
1.2984243160000002,1.976437,0.0
1.301852295,1.9764959999999998,0.0
1.3052807619999998,1.9765580000000003,0.0
1.308710083,1.976622,0.0
1.3121398930000001,1.9766869999999999,0.0
1.315570557,1.9767549999999998,0.0
1.319001709,1.976825,0.0
1.322433716,1.9768970000000001,0.0
1.325866333,1.9769709999999998,0.0
1.329299561,1.9770470000000002,0.0
1.3327335210000002,1.977124,0.0
1.336168091,1.9772029999999998,0.0
1.339603271,1.977284,0.0
1.343039307,1.977366,0.0
1.3464758300000002,1.97745,0.0
1.349913208,1.9775349999999998,0.0
1.353351196,1.9776209999999999,0.0
1.3567897949999999,1.977709,0.0
1.360229126,1.977798,0.0
1.363669189,1.977888,0.0
1.367109741,1.9779799999999998,0.0
1.370551025,1.978072,0.0
1.3739930420000002,1.9781650000000002,0.0
1.3774357910000001,1.97826,0.0
1.38087915,1.9783549999999999,0.0
1.384322998,1.9784509999999997,0.0
1.387767822,1.978547,0.0
1.3912131349999999,1.9786439999999998,0.0
1.39465918,1.9787419999999998,0.0
1.398105835,1.978841,0.0
1.401553223,1.9789400000000001,0.0
1.405001221,1.979039,0.0
1.4084499510000001,1.979139,0.0
1.411899292,1.979239,0.0
1.415349365,1.97934,0.0
1.418800049,1.97944,0.0
1.422251465,1.979541,0.0
1.425703491,1.979642,0.0
1.42915625,1.979743,0.0
1.432609619,1.979844,0.0
1.436063721,1.979945,0.0
1.439518555,1.980045,0.0
1.4429738769999998,1.980146,0.0
1.446430054,1.980247,0.0
1.449886841,1.980347,0.0
1.4533442380000001,1.980446,0.0
1.456802368,1.980546,0.0
1.4602611079999999,1.980645,0.0
1.463720581,1.9807439999999998,0.0
1.467180786,1.9808419999999998,0.0
1.470641479,1.980939,0.0
1.474103027,1.981036,0.0
1.477565186,1.9811330000000003,0.0
1.481027954,1.981228,0.0
1.4844914550000001,1.981323,0.0
1.4879555660000001,1.9814169999999998,0.0
1.49142041,1.9815099999999999,0.0
1.494885986,1.9816029999999998,0.0
1.4983520510000001,1.9816939999999998,0.0
1.50181897,1.981785,0.0
1.505286377,1.9818740000000001,0.0
1.508754639,1.981962,0.0
1.512223389,1.98205,0.0
1.5156929929999998,1.9821360000000001,0.0
1.519163208,1.982221,0.0
1.522634033,1.982304,0.0
1.526105591,1.982387,0.0
1.5295778810000003,1.9824680000000001,0.0
1.533050659,1.982547,0.0
1.5365241699999999,1.9826259999999998,0.0
1.539998413,1.982702,0.0
1.543473389,1.982778,0.0
1.546948975,1.982852,0.0
1.550425171,1.9829240000000001,0.0
1.5539021,1.982994,0.0
1.557379639,1.983063,0.0
1.56085791,1.9831310000000002,0.0
1.564336792,1.983196,0.0
1.5678165279999998,1.9832599999999998,0.0
1.571296753,1.983322,0.0
1.5747775880000001,1.983382,0.0
1.578259277,1.98344,0.0
1.581741577,1.983496,0.0
1.5852244869999998,1.9835509999999998,0.0
1.588708252,1.9836029999999998,0.0
1.592192505,1.9836529999999999,0.0
1.5956774900000001,1.983701,0.0
1.5991630860000001,1.9837470000000001,0.0
1.602649414,1.983791,0.0
1.606136475,1.9838330000000002,0.0
1.609624023,1.983872,0.0
1.6131124270000001,1.983909,0.0
1.616601318,1.983943,0.0
1.620091064,1.9839759999999997,0.0
1.623581299,1.9840060000000002,0.0
1.627072388,1.9840330000000002,0.0
1.630564087,1.984058,0.0
1.634056396,1.9840799999999998,0.0
1.637549561,1.9841,0.0
1.6410432130000001,1.984117,0.0
1.644537476,1.984131,0.0
1.648032593,1.984143,0.0
1.65152832,1.9841509999999998,0.0
1.655024658,1.984157,0.0
1.6585217289999998,1.98416,0.0
1.662019531,1.98416,0.0
1.6655179439999999,1.984157,0.0
1.669016968,1.9841509999999998,0.0
1.672516846,1.984141,0.0
1.6760172119999999,1.984129,0.0
1.679518188,1.984113,0.0
1.6830198969999999,1.9840939999999998,0.0
