wl,n,k
0.566094116,4.256996,0.196982
0.56768457,4.250179,0.191985
0.5692749629999999,4.243402,0.187089
0.570865295,4.236665,0.182291
0.572455688,4.2299690000000005,0.177591
0.574045959,4.223314,0.172986
0.575636292,4.2167,0.168475
0.577226501,4.210127,0.164056
0.578816772,4.203596,0.159728
0.5804069820000001,4.197106,0.15548900000000002
0.581997192,4.190658999999999,0.151338
0.5835873410000001,4.184254,0.14727300000000002
0.585177551,4.177891000000001,0.143293
0.586767639,4.17157,0.139396
0.588357788,4.165292,0.135581
0.589947815,4.159057,0.131846
0.5915378419999999,4.152864,0.128191
0.593127869,4.146714,0.12461300000000002
0.594717896,4.140607,0.12111199999999998
0.596307861,4.134543,0.11768499999999998
0.597897766,4.128522,0.11433299999999999
0.599487671,4.122543,0.111053
0.601077576,4.116608,0.10784500000000001
0.602667419,4.110715,0.104706
0.604257202,4.104866,0.101637
0.605847046,4.09906,0.098635
0.607436829,4.093296,0.0957
0.60902655,4.087575,0.09283
0.610616272,4.0818970000000006,0.090024
0.6122059329999999,4.076262,0.087281
0.613795532,4.07067,0.084601
0.6153851929999999,4.065119999999999,0.081981
0.6169747309999999,4.059613,0.079422
0.618564331,4.0541480000000005,0.076921
0.62015387,4.048726,0.074478
0.621743347,4.043346,0.07209199999999999
0.623332825,4.0380080000000005,0.069762
0.6249222409999999,4.032712,0.067486
0.6265115969999999,4.0274589999999995,0.065265
0.628100952,4.022247,0.063096
0.6296903079999999,4.017077,0.06097999999999999
0.631279602,4.0119489999999995,0.058914999999999995
0.632868835,4.006862,0.0569
0.634458069,4.001817,0.054934000000000004
0.636047241,3.996813,0.053016999999999995
0.637636353,3.9918489999999998,0.051147000000000005
0.639225464,3.9869269999999997,0.049324
0.6408145749999999,3.982046,0.047548
0.642403625,3.977205,0.045816
0.643992615,3.972405,0.044129
0.645581604,3.9676449999999996,0.042485
0.647170532,3.962925,0.040884
0.648759399,3.958245,0.039325
0.6503482669999999,3.9536050000000005,0.037807
0.651937134,3.949005,0.03633
0.653525879,3.9444440000000003,0.034893
0.6551146240000001,3.939922,0.033495
0.656703308,3.9354400000000003,0.032135000000000004
0.6582919919999999,3.930996,0.030813
0.6598806150000001,3.926592,0.029528
0.661469177,3.922225,0.028279000000000002
0.663057739,3.917898,0.027066000000000003
0.66464624,3.913608,0.025887999999999998
0.666234741,3.909357,0.024745
0.66782312,3.905143,0.023635
0.6694114990000001,3.9009669999999996,0.022559
0.670999878,3.896829,0.021515
0.6725881349999999,3.892728,0.020503
0.674176392,3.888664,0.019523
0.675764587,3.884636,0.018573
0.677352783,3.880646,0.017654
0.678940918,3.876692,0.016763999999999998
0.680528992,3.872775,0.015903
0.682117065,3.868893,0.015071000000000001
0.683705017,3.8650480000000003,0.014268000000000001
0.685292969,3.861239,0.013491
