329.26328828153873, 1.276369828890278
368.56963049537, 1.3589041142422351
409.5183608084804, 1.4515641482352537
452.234109502832, 1.5697872224788718
438.8815966915401, 1.423035952063915
494.10578680811534, 1.6508863206686522
546.5467949294255, 1.7706950411201887
594.8862716892925, 1.85142789559146
645.4229973927897, 1.9363306742844428
687.9946956756271, 2.0023839399750774
739.9047019688933, 2.0759931011676986
788.6103868860321, 2.1384276406967584
840.3922203242532, 2.1501678487640064
861.8520183403759, 2.0992221256012393
873.9368875303426, 2.196307719714606
