wl,n,k
0.430861908,2.553786,0.019729
0.432453064,2.550495,0.020007
0.43404424999999996,2.547246,0.020257
0.435635345,2.544035,0.02048
0.437226501,2.5408560000000002,0.020673
0.438817688,2.537707,0.020837
0.440408844,2.534589,0.020973
0.442000061,2.531502,0.021081
0.443591217,2.528448,0.021163
0.445182373,2.525427,0.02122
0.446773529,2.52244,0.021253
0.44836468499999993,2.519488,0.021262
0.44995590199999996,2.516572,0.021249
0.451547058,2.513693,0.021214
0.45313824500000005,2.5108509999999997,0.021159
0.45472943099999996,2.508047,0.021084000000000002
0.45632061799999996,2.505281,0.020988999999999997
0.45791177400000005,2.502555,0.020877
0.459502991,2.499868,0.020747
0.46109414699999995,2.4972209999999997,0.0206
0.46268530300000005,2.494615,0.020437
0.464276459,2.49205,0.02026
