331.2163984536546, 1.0955277317318408
355.38613683358807, 1.1258295062365826
379.9953250022476, 1.1914141688632847
400.0635320207378, 1.2520177178727687
421.30360514249753, 1.316440120655453
442.54367826425727, 1.3865077855376509
460.85408612784323, 1.4466962417456999
478.43207767688574, 1.5070922443544663
496.74248554047176, 1.5647209616203341
517.9825586622314, 1.6242729421995166
539.2226317839911, 1.6909091732565198
566.3220354220985, 1.755940378814642
588.2945248584015, 1.8016005869724723
601.4780185201835, 1.902053044919699
627.8450058437472, 1.9543547379004866
653.2703150486122, 1.997287193363174
680.265087784642, 2.0314434010240965
695.959723096287, 2.078882578330933
719.1307119563885, 2.1117881167719483
743.1007004323556, 2.1683916806039694
769.0681879479866, 2.2141273601802425
795.8346750794831, 2.274081854991119
819.6334493520505, 2.287614958481015
845.3726512631486, 2.2266556156417296
849.7671491504091, 2.175184108263812
